epoch,train_loss,AP@0.3,AP@0.5,F1,precision,recall,best_conf,all/AP@0.3,all/AP@0.5,all/F1,all/precision,all/recall,all/best_conf,val_loss
1,6.4233859693324185,0.36684312073349745,0.1832757240934816,0.2823275862068966,0.3589041095890411,0.23268206039076378,0.43,0.3604140042720314,0.17532416737481823,0.2735329788226514,0.28807231283159757,0.26039076376554177,0.36,8.538152698083973
2,6.243189049771031,0.3927900544746558,0.23237800322081426,0.31157894736842107,0.38242894056847543,0.26287744227353466,0.4,0.3890997887545954,0.22949201425222104,0.3086315789473685,0.3788113695090439,0.26039076376554177,0.39,8.584026456724667
3,6.161066566445277,0.3706835502817848,0.21151041065921394,0.31672422298963987,0.3562708102108768,0.28507992895204265,0.42,0.36662977009959025,0.20925169469095428,0.30868976195084186,0.3390731292517007,0.283303730017762,0.4,8.618496938800135
4,6.0978262923838,0.3741222699303291,0.1834359857776772,0.3141683778234086,0.3722627737226277,0.27175843694493784,0.44,0.36476037842726544,0.17713189518605618,0.3056656101426307,0.34549932825794893,0.27406749555950266,0.41000000000000003,8.759604293403896
5,6.044192929628519,0.36461053324377973,0.20633055311899526,0.32272473478503627,0.4345864661654135,0.2566607460035524,0.5,0.3626278660575808,0.20231913710558572,0.3161676646706587,0.4084388185654008,0.2579040852575488,0.48,8.590977655234912
6,5.999416707575332,0.37362454306843024,0.197283335986212,0.2895732036736899,0.3696551724137931,0.23801065719360567,0.49,0.3666848730063649,0.1895287247923193,0.2830423940149626,0.3410115172759139,0.24191829484902308,0.46,8.61467412515735
7,5.946378111227467,0.40515095291796516,0.2549162626077957,0.33351322180248244,0.4250343878954608,0.2744227353463588,0.45,0.40319060055505124,0.2549765215391635,0.3334058759521219,0.4303370786516854,0.272113676731794,0.45,8.551208112256747
8,5.9135438957203705,0.4087046614255099,0.23883478609122222,0.32727272727272727,0.4112903225806452,0.27175843694493784,0.42,0.405311779334273,0.23476495779587667,0.3220144185560547,0.3910175082466379,0.2737122557726465,0.4,8.49661187077245
9,5.876831205232255,0.35074838456627055,0.20340009968942713,0.2960088691796009,0.3938053097345133,0.23712255772646537,0.4,0.3459648314518209,0.20062277395852252,0.2889187976671153,0.39196591600730374,0.22877442273534637,0.4,8.511774277856164
10,5.8488189112187765,0.3750611298163728,0.225630410069303,0.327718223583461,0.38535414165666265,0.28507992895204265,0.48,0.3707737348178394,0.21760291984233196,0.3226840260390586,0.36991963260619976,0.286145648312611,0.46,8.772858132707311
11,5.826569900704307,0.3762723196316141,0.2144921420070325,0.3028095733610822,0.3655778894472362,0.25843694493783304,0.36,0.3709503421988163,0.211439056283528,0.3031743014636,0.32604251839738346,0.283303730017762,0.3,8.459775804627872
12,5.782856166558604,0.3879657297371295,0.23177768465243587,0.33368421052631575,0.4095607235142119,0.28152753108348133,0.45,0.3830125566465098,0.22665776737492332,0.3292491360351869,0.40112273539168153,0.2792184724689165,0.44,8.76333198648818
13,5.762118828895339,0.39803180184210324,0.23625948115053336,0.33505450372920254,0.473257698541329,0.25932504440497334,0.6,0.388213649413516,0.23095998847212618,0.3257685166082112,0.3885334645669291,0.28046181172291296,0.5,8.807621849344132
14,5.747206355772443,0.387895255426295,0.22801660136828755,0.322855620671284,0.40346205059920104,0.2690941385435169,0.43,0.38097951014899395,0.2235671856899446,0.3188871054039593,0.40107671601615075,0.26465364120781526,0.43,8.5507282872572
15,5.7045625617130105,0.35732521722610294,0.2154614092546725,0.3276148312119535,0.434654919236417,0.26287744227353466,0.52,0.35319591599835287,0.20646923903479117,0.3200254156518056,0.3962758982428534,0.2683836589698046,0.48,8.758708678238781
16,5.680075013116631,0.3781030978588754,0.23444448206495916,0.33549911399881865,0.5008818342151675,0.2522202486678508,0.62,0.3712944817892345,0.23100418641740567,0.3288826423049895,0.4828060522696011,0.24937833037300178,0.61,8.771655507121526
17,5.6615965828158,0.3851192686627677,0.22241084691060062,0.3217488789237668,0.43617021276595747,0.25488454706927177,0.49,0.3792667434953198,0.219271890094936,0.310721164134389,0.3907427341227126,0.2579040852575488,0.44,8.717956316386553
18,5.644281226892885,0.3832432928777714,0.20477466435462646,0.3072889355007866,0.37516005121638923,0.2602131438721137,0.46,0.3795227159172748,0.20295562146240614,0.30140485312899107,0.43513241702983574,0.230550621669627,0.54,8.849165708460706
19,5.619844369608866,0.37671826958534826,0.23110065618621078,0.33315128345166584,0.4326241134751773,0.27087033747779754,0.48,0.36796867339716655,0.22577127190230586,0.31837630279758644,0.4163558106169297,0.2577264653641208,0.48,8.65891816430058
20,5.603534862545626,0.3811517224485033,0.2319240238119368,0.3250145095763204,0.46901172529313234,0.24866785079928952,0.53,0.3721448220587077,0.22311222923054674,0.31517960602549244,0.4533333333333333,0.24156305506216696,0.52,8.740725527418421
21,5.585424998631459,0.33287431131410766,0.19949868185000114,0.31515812431842966,0.4081920903954802,0.2566607460035524,0.52,0.322707613166786,0.19347493717268074,0.30474333983105917,0.39039955604883464,0.24991119005328596,0.51,8.95742789397003
22,5.557892571657278,0.3589839064677994,0.20836233529016845,0.31474726420010424,0.38083228247162676,0.2682060390763766,0.47000000000000003,0.3504209402831297,0.2033229772340036,0.30592,0.3829105473965287,0.2547069271758437,0.49,8.953459526630159
23,5.534837491550867,0.32281743928411233,0.19338888087253564,0.2921719955898567,0.3851744186046512,0.2353463587921847,0.45,0.3163847968170834,0.19048956365350878,0.2855612682090831,0.35968699406368054,0.23676731793960923,0.42,8.745625829020291
24,5.5397372776621,0.33951412840853595,0.19327787072313402,0.3057110862262038,0.41363636363636364,0.2424511545293073,0.5,0.3329735088693332,0.19212939697753165,0.29810240644545744,0.3697081251643439,0.2497335701598579,0.45,8.898467256667766
25,5.516680731260842,0.40852396852121176,0.21239239623429992,0.322,0.3684210526315789,0.28596802841918295,0.43,0.4018242989555698,0.20817266483538902,0.3149068928536609,0.3490382537281176,0.28685612788632325,0.4,8.836209696235386
26,5.492131965682311,0.3290545906144731,0.19269700250903157,0.3160919540229885,0.44788273615635177,0.24422735346358793,0.56,0.3225459218625332,0.1869462967672555,0.30587484035759893,0.38157195963887414,0.25523978685612786,0.49,9.027197707629373
27,5.472745335618704,0.3646656537949282,0.18694201551565207,0.3115942028985507,0.37344913151364767,0.2673179396092362,0.48,0.3599429099024214,0.18357904481074824,0.3039688237103887,0.35962145110410093,0.26323268206039074,0.47000000000000003,8.81924340572763
28,5.4614660661426,0.34396875949018374,0.19526866578635443,0.3147262094630516,0.3920529801324503,0.26287744227353466,0.48,0.3355787232307218,0.18886476931550156,0.3053917438921651,0.3750646663217796,0.25754884547069273,0.47000000000000003,9.122010494800325
29,5.459840049394653,0.3640115927570408,0.18954786810812918,0.29468085106382974,0.3673740053050398,0.24600355239786856,0.44,0.3534913740390766,0.18195366568872812,0.2829966869723202,0.3552455057687148,0.23516873889875667,0.44,8.916644698339152
30,5.420862733629473,0.34695408074625556,0.17047329239689718,0.2984599044078598,0.3712021136063408,0.24955595026642985,0.53,0.3383656285757012,0.1638557402457719,0.2897007136010225,0.36179835062516624,0.24156305506216696,0.53,9.180220176142159
31,5.292397166497245,0.3667331155166821,0.21919076327521264,0.33149171270718225,0.43859649122807015,0.2664298401420959,0.52,0.35958018386437796,0.21414159939506933,0.31819645732689206,0.4021709633649932,0.26323268206039074,0.49,8.928419011704465
32,5.249188220937517,0.35912148888466006,0.21183511523763526,0.3244962884411453,0.4026315789473684,0.27175843694493784,0.49,0.3502002029336903,0.2081360140317783,0.3137383689107827,0.4088445078459344,0.25452930728241563,0.51,8.999842557501285
33,5.2291762737838905,0.3672695554333957,0.21465179246997848,0.31897926634768736,0.3973509933774834,0.2664298401420959,0.49,0.35890712061736607,0.20954081964453272,0.30705394190871366,0.4164891998783085,0.24316163410301952,0.53,8.925903288185173
34,5.207735670908445,0.36270576180786124,0.21617921494515543,0.32017075773745995,0.40106951871657753,0.2664298401420959,0.49,0.3560423316815413,0.20935630361399266,0.30687371050059725,0.3948030176026823,0.25097690941385437,0.5,8.94654511052666
35,5.212745199771919,0.36475034491703645,0.21601938417585323,0.32633788037775446,0.39871794871794874,0.2761989342806394,0.48,0.35924601355594976,0.21023044858529583,0.30942601369141653,0.3800776196636481,0.2609236234458259,0.48,8.984831153923738
36,5.189934764388328,0.3703127921191383,0.22122310472145268,0.32102728731942215,0.4037685060565276,0.2664298401420959,0.5,0.3618722849550284,0.2167262477952638,0.31086102558658035,0.38638163103721296,0.2600355239786856,0.49,8.995662799118259
